Shipment_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Warehouse_Location,Product_Category,Shipping_Method,Shipping_Cost,Delivery_Status,Quantity_Shipped,Weight_Shipped,Distance_Shipped,Shipping_Provider,Handling_Cost,Fuel_Surcharge,Shipment_Value,Return_Status,Damaged_Goods,Customer_Satisfaction_Score,Delivery_Days,Carrier_On_Time_Percentage
1262,6/15/2022,6/18/2022,6/23/2022,3749,Africa,Johannesburg,Apparel,Air,64.98167699,Delayed,34,41.97649933,2818.349721,DHL,3.80032562,4.391157743,723.1733481,No,Yes,3.947042379,3,81.97992231
1263,6/16/2022,6/19/2022,6/25/2022,4618,Asia,Johannesburg,Apparel,Air,44.03861055,Delayed,19,62.4373111,1399.627456,DHL,14.45438048,6.801991235,81.26525711,No,No,1.066844375,6,82.703654
1264,6/17/2022,6/20/2022,6/21/2022,2682,Asia,New York,Furniture,Air,81.45060897,Delayed,7,21.44864511,487.2865118,FedEx,2.52271824,1.084812576,331.3655989,Yes,Yes,2.985039912,6,80.03639842
1265,6/18/2022,6/20/2022,6/21/2022,2565,Europe,Johannesburg,Electronics,Sea,88.69730988,Delayed,31,34.20475566,832.6351373,DHL,13.11932901,9.612792424,877.3746278,No,Yes,3.45858653,6,82.9117921
1266,6/19/2022,6/22/2022,6/28/2022,3046,North America,Berlin,Toys,Sea,86.59033901,Delayed,18,56.38729824,877.99953,FedEx,4.532740955,7.501548238,67.40986012,Yes,No,3.758696804,3,90.96829493
1267,6/20/2022,6/23/2022,6/29/2022,4917,Africa,Johannesburg,Food,Sea,79.94838226,On-Time,40,59.51472144,4215.047772,UPS,19.01290623,6.31174204,567.9907739,No,Yes,3.878903342,8,95.57093932
1268,6/21/2022,6/25/2022,6/25/2022,2530,Asia,Johannesburg,Toys,Sea,34.21470059,Delayed,14,37.54532337,1428.755238,DHL,18.79569332,3.16322057,741.4343857,No,No,3.232433765,5,83.67516923
1269,6/22/2022,6/23/2022,6/27/2022,1595,Asia,New York,Apparel,Air,83.07006792,On-Time,39,28.36529396,3576.311752,DHL,6.059055845,1.609554875,640.7632812,Yes,No,1.893441331,8,81.53657947
1270,6/23/2022,6/25/2022,6/27/2022,2904,Africa,São Paulo,Toys,Sea,58.01306283,On-Time,36,27.73321263,2843.515344,UPS,13.05958337,4.093429638,772.505592,No,No,4.768802646,4,93.86076977
1271,6/24/2022,6/26/2022,7/2/2022,1280,North America,Johannesburg,Apparel,Sea,14.74809533,Delayed,17,17.88258547,4885.423381,FedEx,2.504095751,6.615767406,739.4072565,No,Yes,3.786665871,4,80.15509152
1272,6/25/2022,6/27/2022,6/29/2022,1423,Europe,Johannesburg,Apparel,Sea,51.12449649,On-Time,37,32.87779375,1371.385118,DHL,18.77219377,6.337097434,707.4291604,Yes,No,1.947360147,9,93.94907994
1273,6/26/2022,6/29/2022,6/30/2022,3903,Asia,São Paulo,Apparel,Sea,94.79421253,Delayed,44,20.34431353,800.2813724,UPS,11.41377155,3.826411551,830.4628679,Yes,Yes,2.289287329,8,82.49122748
1274,6/27/2022,6/30/2022,6/30/2022,1269,Europe,New York,Apparel,Ground,89.90734148,On-Time,9,63.56463292,269.6688101,UPS,2.778016726,6.132863938,663.406135,No,No,4.687710683,5,84.33741618
1275,6/28/2022,7/1/2022,7/2/2022,1153,South America,São Paulo,Apparel,Air,19.20378529,On-Time,20,57.12216633,1212.388715,DHL,8.164999874,8.137482956,432.2975695,Yes,No,4.549940747,9,82.28132831
1276,6/29/2022,7/3/2022,7/8/2022,3661,North America,New York,Furniture,Air,76.97140171,On-Time,45,38.56758796,3423.513723,FedEx,3.383290314,0.262847723,498.3136544,Yes,Yes,2.620585753,5,84.69942498
1277,6/30/2022,7/1/2022,7/3/2022,2750,South America,Berlin,Toys,Sea,82.52135794,Delayed,28,32.92008698,435.4385409,FedEx,9.072999909,4.506210479,730.8885435,No,Yes,1.153228888,6,95.16534283
1278,7/1/2022,7/4/2022,7/7/2022,1661,South America,New York,Furniture,Ground,34.42493694,On-Time,20,24.14261292,1231.062207,DHL,14.05867416,7.585552285,882.4907282,Yes,No,1.193989476,6,82.518338
1279,7/2/2022,7/3/2022,7/7/2022,2967,South America,Berlin,Furniture,Air,52.44477137,On-Time,41,53.77810174,4277.988757,UPS,10.45801834,5.461444705,308.6078608,Yes,Yes,2.135673164,4,98.88914701
1280,7/3/2022,7/7/2022,7/6/2022,1082,North America,Berlin,Electronics,Air,73.98891473,On-Time,36,91.93082505,2918.935217,DHL,8.906999145,6.514760879,374.9729562,No,No,3.516488877,6,86.21485775
1281,7/4/2022,7/6/2022,7/12/2022,4693,North America,New York,Electronics,Sea,49.51373399,Delayed,27,68.72745361,356.9124859,FedEx,4.14482682,5.166763926,934.2024265,Yes,Yes,3.336778541,9,97.51739438
1282,7/5/2022,7/8/2022,7/11/2022,3994,Africa,Tokyo,Electronics,Sea,20.1517227,On-Time,8,74.56926405,247.9388898,UPS,6.408902822,9.918745447,599.5862028,Yes,Yes,3.535311148,6,83.61062852
1283,7/6/2022,7/7/2022,7/9/2022,3946,Europe,New York,Food,Air,73.52942002,Delayed,32,83.52059743,315.0031479,DHL,3.802579179,0.546215365,220.0137263,No,No,3.869131888,5,83.57005288
1284,7/7/2022,7/8/2022,7/10/2022,2449,Europe,Johannesburg,Electronics,Air,92.04748208,On-Time,1,35.48767985,4709.9565,UPS,16.53497717,4.910448218,680.510382,No,Yes,1.076129014,3,90.74137798
1285,7/8/2022,7/11/2022,7/13/2022,2298,Africa,Johannesburg,Toys,Ground,68.72362556,On-Time,17,6.75614032,4250.858429,FedEx,4.434316904,0.914165491,991.2240478,Yes,No,1.420342381,8,80.96140161
1286,7/9/2022,7/11/2022,7/18/2022,4784,Africa,Tokyo,Furniture,Air,79.64206737,On-Time,9,62.44460093,4226.25081,FedEx,12.7167206,1.597855621,832.2808862,No,No,2.437933807,7,95.21905506
1287,7/10/2022,7/12/2022,7/18/2022,3331,South America,Berlin,Toys,Air,42.25262821,Delayed,20,19.27289298,4621.841644,FedEx,8.169327445,3.830383504,758.4540797,Yes,Yes,1.61943999,7,88.35268976
1288,7/11/2022,7/13/2022,7/18/2022,1979,Africa,Tokyo,Electronics,Sea,26.48784206,On-Time,45,57.11984317,2531.224397,DHL,6.067610924,1.555400915,247.6443216,Yes,No,1.30128017,6,93.28473299
1289,7/12/2022,7/16/2022,7/19/2022,3220,Asia,Johannesburg,Food,Air,67.84962955,On-Time,32,74.0812682,1244.249909,UPS,13.51043191,9.63687166,882.3327954,Yes,Yes,3.563857584,6,83.31801187
1290,7/13/2022,7/14/2022,7/16/2022,4398,Europe,Tokyo,Food,Sea,39.49940853,On-Time,2,78.47201106,2012.726541,DHL,10.22604157,9.467897767,549.4994014,Yes,Yes,4.26134591,8,92.20478966
1291,7/14/2022,7/15/2022,7/18/2022,4789,Africa,New York,Furniture,Air,87.40661671,On-Time,32,30.53299246,3597.131724,DHL,9.202618411,3.361096462,894.825521,No,No,4.01050663,7,91.28734243
1292,7/15/2022,7/16/2022,7/23/2022,4134,Asia,Tokyo,Toys,Air,21.0365245,Delayed,45,51.48710664,4381.404029,DHL,12.67133609,6.39747712,363.336438,No,Yes,4.268159114,5,94.35756379
1293,7/16/2022,7/20/2022,7/22/2022,4144,Asia,Berlin,Apparel,Air,49.01173298,On-Time,9,62.28602708,2181.103724,DHL,10.84281731,5.337533206,108.9485,Yes,No,3.663426176,7,85.65062456
1294,7/17/2022,7/18/2022,7/21/2022,3810,Asia,New York,Toys,Ground,45.70548404,On-Time,30,82.03833181,2681.550967,UPS,7.462715754,8.155869805,502.1771702,No,No,3.941381287,7,97.73014592
1295,7/18/2022,7/22/2022,7/22/2022,2659,Asia,São Paulo,Electronics,Sea,94.42484682,On-Time,20,76.25817218,4659.597136,UPS,12.06310318,6.274456098,306.3457246,Yes,Yes,2.087115097,9,98.26472032
1296,7/19/2022,7/21/2022,7/27/2022,2398,South America,Johannesburg,Apparel,Ground,23.78213205,On-Time,38,98.80354444,546.4181992,DHL,14.05097438,0.002524545,729.4678253,Yes,Yes,4.972032145,7,96.49434861
1297,7/20/2022,7/23/2022,7/29/2022,1632,Asia,Johannesburg,Food,Air,10.88621425,Delayed,1,1.304425315,4312.873093,DHL,2.480476855,7.631743856,959.2512252,No,No,1.732662618,6,90.86864156
1298,7/21/2022,7/22/2022,7/24/2022,2531,South America,Tokyo,Furniture,Ground,31.42766915,On-Time,5,44.03019937,804.9443364,FedEx,10.38569112,7.468481213,706.4254436,No,No,1.857975498,9,87.98547714
1299,7/22/2022,7/23/2022,7/25/2022,1786,South America,New York,Furniture,Sea,83.82491738,On-Time,35,25.97642639,2424.468138,FedEx,3.038299123,5.097227056,892.5872332,Yes,No,2.155687327,6,81.10185595
1300,7/23/2022,7/25/2022,7/26/2022,3990,Asia,São Paulo,Food,Air,28.83896344,Delayed,36,12.42939202,1099.931412,UPS,5.355297453,9.029189732,480.3728129,No,Yes,4.90132972,8,97.99732823
1301,7/24/2022,7/27/2022,7/27/2022,4059,Europe,New York,Electronics,Ground,31.67902573,On-Time,1,91.19577515,3018.708677,FedEx,12.08915721,9.084462057,783.0587003,Yes,Yes,4.953154357,7,98.08384553
1302,7/25/2022,7/29/2022,8/1/2022,1397,Asia,Johannesburg,Food,Ground,21.69089241,On-Time,14,99.79722558,2797.281374,UPS,17.59140047,5.239116767,850.8912648,No,No,4.179574999,6,80.35508064
1303,7/26/2022,7/29/2022,7/29/2022,2143,Asia,New York,Electronics,Sea,74.38925829,On-Time,9,18.46932269,1906.236748,UPS,17.89050223,6.079882312,725.3318462,No,Yes,3.516230394,8,86.78086339
1304,7/27/2022,7/29/2022,8/3/2022,1933,Asia,São Paulo,Apparel,Ground,16.22567715,Delayed,30,4.324122584,4317.884539,UPS,3.258992182,9.965220719,532.3884218,Yes,No,3.080250301,7,96.720691
1305,7/28/2022,7/30/2022,8/4/2022,2460,Europe,Tokyo,Food,Sea,39.80874721,On-Time,24,27.86791754,3302.468468,FedEx,9.543891553,2.988202348,644.5728041,No,Yes,4.882483383,5,81.53618863
1306,7/29/2022,8/1/2022,8/7/2022,2852,North America,Berlin,Electronics,Air,35.4248854,Delayed,4,83.56876085,3608.813574,FedEx,12.49411669,3.246172423,715.4816459,No,No,3.782491211,6,83.73476116
1307,7/30/2022,8/3/2022,8/2/2022,3723,North America,New York,Apparel,Air,59.96437568,Delayed,14,29.74206328,761.7920937,UPS,4.647258282,1.827739027,290.4301831,Yes,No,4.778920513,3,98.59486902
1308,7/31/2022,8/4/2022,8/5/2022,3983,South America,Berlin,Food,Ground,75.73746385,Delayed,25,6.16169731,4416.996733,UPS,15.7777799,8.958669392,819.1002979,Yes,No,2.266203198,8,96.09848743
1309,8/1/2022,8/2/2022,8/7/2022,3512,South America,Johannesburg,Furniture,Air,57.95887912,Delayed,4,5.722972303,843.5304165,DHL,15.39623465,7.444883899,952.808312,Yes,No,2.335099169,6,97.32920639
1310,8/2/2022,8/6/2022,8/6/2022,1285,Europe,Tokyo,Food,Air,93.79233937,Delayed,25,43.02856884,1121.696971,UPS,18.26013825,1.056428489,491.9773494,Yes,No,4.418898376,5,82.70093395
1311,8/3/2022,8/6/2022,8/10/2022,1264,Africa,Tokyo,Toys,Ground,95.6298375,Delayed,10,93.21665944,648.9951411,UPS,2.152748218,9.817673512,716.013824,Yes,No,1.599419682,5,84.01500322
1312,8/4/2022,8/6/2022,8/12/2022,3367,North America,New York,Food,Air,42.53187956,Delayed,35,28.94908394,2207.392448,DHL,5.900316392,7.309617082,750.1746105,Yes,Yes,4.783711445,6,91.5029151
1313,8/5/2022,8/6/2022,8/13/2022,3720,South America,Tokyo,Toys,Ground,79.99123386,On-Time,7,43.00218923,4439.669066,UPS,16.88936086,8.505221096,679.1351701,No,No,3.029897419,4,89.5330262
1314,8/6/2022,8/7/2022,8/12/2022,4447,North America,New York,Apparel,Sea,76.49212449,On-Time,42,10.64241364,1269.713123,UPS,14.07044091,0.481507892,569.7593529,Yes,No,4.705655514,8,85.67156442
1315,8/7/2022,8/9/2022,8/15/2022,3867,Europe,New York,Food,Sea,90.36681325,Delayed,13,49.61049293,1875.029568,UPS,18.09901737,5.049609189,887.5655568,Yes,No,2.347171155,7,96.7930797
1316,8/8/2022,8/12/2022,8/13/2022,3136,Europe,Berlin,Apparel,Sea,50.31492762,Delayed,4,69.8064329,4231.871436,DHL,3.029233782,6.985982867,476.4803738,Yes,No,3.863835617,7,97.1263837
1317,8/9/2022,8/11/2022,8/17/2022,2677,Africa,Tokyo,Apparel,Ground,57.74258685,Delayed,43,27.47946094,3092.898246,FedEx,12.74535138,5.429465846,108.0478087,No,No,2.931500488,5,85.54199619
1318,8/10/2022,8/14/2022,8/14/2022,2226,Africa,New York,Electronics,Ground,47.41968822,Delayed,36,30.0227752,3760.565804,UPS,12.24283835,6.666474657,852.3285569,Yes,Yes,3.507214521,6,82.95930967
1319,8/11/2022,8/13/2022,8/15/2022,1820,Europe,Berlin,Apparel,Air,86.53392274,Delayed,14,84.27651503,1077.860247,DHL,2.642139494,8.178740636,690.2822087,Yes,No,3.017489973,4,82.83275599
1320,8/12/2022,8/15/2022,8/19/2022,2762,South America,São Paulo,Apparel,Air,30.67320838,Delayed,18,1.531190374,3585.284418,UPS,11.24339738,3.74337063,856.7956952,No,No,4.868462469,8,89.20407871
1321,8/13/2022,8/17/2022,8/16/2022,4048,North America,Berlin,Food,Air,31.57381704,On-Time,8,63.8288355,1145.776787,DHL,12.9713656,8.486686756,181.6200703,No,No,3.768421591,3,82.52545141
1322,8/14/2022,8/17/2022,8/23/2022,3381,Asia,Berlin,Food,Air,43.53445932,On-Time,32,39.69152118,4936.696771,UPS,5.443277136,1.629161048,79.21529348,Yes,No,2.005275875,7,88.99346422
1323,8/15/2022,8/16/2022,8/20/2022,3269,Africa,New York,Furniture,Air,30.73085489,Delayed,27,30.1888611,2803.831919,DHL,6.919932496,2.70886055,937.6558134,No,Yes,4.638707688,9,88.77674738
1324,8/16/2022,8/18/2022,8/23/2022,1040,Asia,Johannesburg,Electronics,Ground,60.49061528,Delayed,42,65.93058631,3481.239898,FedEx,13.52625223,0.433456199,190.3418906,No,Yes,2.176118953,8,96.79809405
1325,8/17/2022,8/18/2022,8/22/2022,2731,South America,Johannesburg,Apparel,Ground,22.10410958,Delayed,37,83.54951792,600.8239049,FedEx,10.42941706,3.644268113,819.1697155,Yes,No,2.486420397,8,85.62799836
1326,8/18/2022,8/19/2022,8/21/2022,1067,Africa,Johannesburg,Electronics,Sea,38.81675975,On-Time,23,56.06001557,1260.77334,FedEx,17.44424584,3.799095448,832.0494451,Yes,No,1.408494792,4,90.65239671
1327,8/19/2022,8/20/2022,8/27/2022,1987,Asia,Berlin,Toys,Sea,92.21002286,Delayed,7,3.593914883,707.3058912,UPS,8.162871788,8.052705972,723.2699405,Yes,Yes,4.599866079,8,94.12649742
1328,8/20/2022,8/21/2022,8/28/2022,2799,South America,New York,Apparel,Sea,46.83029322,On-Time,12,46.40941849,1956.951869,DHL,6.799873851,6.531306703,174.6991005,No,No,2.144448093,7,91.32238111
1329,8/21/2022,8/23/2022,8/30/2022,3561,North America,Tokyo,Electronics,Sea,77.34103448,On-Time,25,46.54461412,1427.837962,UPS,19.72758693,4.367225582,684.0286933,Yes,Yes,2.035670472,6,98.12728905
1330,8/22/2022,8/23/2022,8/25/2022,4944,South America,Berlin,Furniture,Ground,20.21159725,On-Time,3,54.60795023,3667.282076,UPS,18.40044386,6.521139786,894.6322542,No,No,4.681050392,7,91.44327213
1331,8/23/2022,8/25/2022,8/30/2022,4708,Africa,Berlin,Furniture,Ground,32.28080573,Delayed,26,67.26041065,552.4578083,DHL,2.52186941,0.527833505,454.2550626,Yes,Yes,4.22210745,3,97.13538139
1332,8/24/2022,8/26/2022,9/2/2022,4693,Europe,New York,Apparel,Ground,82.66110591,Delayed,4,2.422181152,3762.776249,UPS,15.87311508,1.80271536,442.8410117,No,Yes,1.564315686,6,84.6560714
1333,8/25/2022,8/28/2022,8/28/2022,2621,North America,São Paulo,Toys,Air,78.66936427,On-Time,42,50.45025613,238.0670749,DHL,3.986025929,6.269478552,470.7153941,Yes,No,4.077298016,5,90.65430268
1334,8/26/2022,8/30/2022,9/1/2022,2655,Asia,Berlin,Furniture,Air,44.75403267,On-Time,36,59.03662305,1018.069008,DHL,2.494733507,6.413668192,128.1582961,No,No,4.652132392,4,90.3228126
1335,8/27/2022,8/31/2022,8/31/2022,4198,Africa,São Paulo,Furniture,Sea,95.89572118,On-Time,15,34.66366195,3961.90531,FedEx,6.926519287,7.741346587,897.4242906,Yes,No,1.314044873,7,98.79959009
1336,8/28/2022,8/30/2022,9/6/2022,2278,Europe,São Paulo,Toys,Air,91.95787143,On-Time,32,67.00234005,3716.455439,FedEx,6.848225823,4.029997591,875.7237208,Yes,No,4.30085998,6,83.88561995
1337,8/29/2022,9/1/2022,9/7/2022,1694,South America,Johannesburg,Electronics,Ground,96.60706742,Delayed,29,23.20368285,2386.867308,FedEx,16.74773772,7.225540966,998.0138557,Yes,Yes,3.189680207,8,82.67887457
1338,8/30/2022,9/1/2022,9/6/2022,4087,Europe,New York,Furniture,Sea,48.51232212,On-Time,10,32.07854714,259.4137482,DHL,14.79201043,6.839803326,605.9239844,No,Yes,3.676789798,6,91.62176947
1339,8/31/2022,9/2/2022,9/5/2022,3524,Africa,São Paulo,Food,Sea,27.77262253,Delayed,21,96.29415707,3053.369771,FedEx,19.66896969,9.633933784,763.6320546,No,No,2.971417356,7,84.25015072
1340,9/1/2022,9/3/2022,9/7/2022,2085,Africa,New York,Furniture,Air,66.39927752,On-Time,16,35.1330019,2039.553279,DHL,14.80723221,2.151302264,242.538311,Yes,Yes,3.79121234,5,92.14395157
1341,9/2/2022,9/5/2022,9/9/2022,3928,Europe,Johannesburg,Electronics,Sea,71.62958425,Delayed,47,34.97683829,1589.475469,UPS,9.528599959,5.516795638,684.1523773,No,No,1.136391447,7,98.47729268
1342,9/3/2022,9/7/2022,9/6/2022,3479,South America,New York,Electronics,Air,21.2897606,On-Time,19,59.77022326,3205.649078,FedEx,14.5806979,6.017644421,667.2462063,Yes,No,4.050826893,5,97.98361391
1343,9/4/2022,9/7/2022,9/7/2022,2693,Europe,Berlin,Apparel,Air,80.78347309,Delayed,29,97.11204532,2188.706665,DHL,19.99026321,9.986478849,906.148299,No,No,1.133374791,8,84.39095747
1344,9/5/2022,9/6/2022,9/8/2022,3315,Africa,São Paulo,Food,Sea,11.62541978,Delayed,18,98.31650437,471.1812913,DHL,14.78255389,2.011841422,839.2530867,Yes,Yes,2.821199391,7,83.24703062
1345,9/6/2022,9/9/2022,9/9/2022,2058,Africa,New York,Electronics,Air,53.44555487,Delayed,44,58.17596739,4580.592848,DHL,15.71026441,5.2321802,941.5431395,No,No,1.603859973,6,90.65404646
1346,9/7/2022,9/10/2022,9/12/2022,1778,Asia,Tokyo,Toys,Air,39.79146335,On-Time,16,0.608158471,3894.680566,DHL,18.89057027,3.461853077,875.3917991,No,Yes,4.294297109,3,91.14876848
1347,9/8/2022,9/11/2022,9/14/2022,4647,Asia,New York,Food,Air,76.62727539,Delayed,1,90.1153268,291.3271745,FedEx,4.045722704,5.258929686,875.2592002,No,No,2.254643637,3,92.58275136
1348,9/9/2022,9/12/2022,9/17/2022,1493,North America,São Paulo,Food,Air,38.14846547,On-Time,48,57.23867748,2630.068712,FedEx,14.68611728,2.321286021,110.5371604,No,Yes,2.816374178,8,94.08832759
1349,9/10/2022,9/14/2022,9/14/2022,2585,Africa,Johannesburg,Toys,Sea,84.41264015,Delayed,2,36.91664262,426.0540389,FedEx,17.31450724,0.476123784,853.6638551,No,Yes,2.715002965,9,91.4181889
1350,9/11/2022,9/12/2022,9/16/2022,2492,Asia,Johannesburg,Furniture,Ground,63.54581399,Delayed,15,83.00491653,4188.076397,DHL,19.1788148,5.725654539,627.1044748,Yes,Yes,4.090007863,9,82.12330707
1351,9/12/2022,9/16/2022,9/17/2022,2790,Europe,São Paulo,Toys,Ground,81.45040256,On-Time,39,40.28332971,3068.939666,UPS,5.797447215,3.358543159,411.4222292,No,Yes,2.924577439,6,95.01300144
1352,9/13/2022,9/17/2022,9/21/2022,1660,South America,Berlin,Toys,Air,99.04065741,Delayed,28,3.887428367,870.5211765,DHL,11.07072214,1.819414017,103.6888932,No,No,4.15583334,3,81.51082651
1353,9/14/2022,9/17/2022,9/22/2022,2348,Europe,Berlin,Furniture,Air,71.12425112,Delayed,1,82.19668619,113.4993006,UPS,14.24998726,3.239355661,693.790086,No,Yes,1.294033107,8,80.37986104
1354,9/15/2022,9/17/2022,9/19/2022,2327,South America,Johannesburg,Furniture,Air,98.64552847,On-Time,5,54.8130104,167.5892506,FedEx,6.454419131,0.492802014,361.791663,No,Yes,1.766375872,5,94.62350574
1355,9/16/2022,9/18/2022,9/20/2022,2299,Asia,Johannesburg,Furniture,Ground,12.59526942,Delayed,42,34.14528205,2541.753706,DHL,12.80851154,9.504422341,494.3874517,Yes,No,3.206136999,6,90.41879106
1356,9/17/2022,9/21/2022,9/25/2022,4940,North America,São Paulo,Furniture,Air,40.43259896,Delayed,22,25.46379145,3674.523659,DHL,6.636418085,5.81147915,697.6420152,No,Yes,4.788353299,9,93.27323695
1357,9/18/2022,9/22/2022,9/21/2022,2986,Europe,Berlin,Furniture,Sea,19.70679381,Delayed,36,59.58284721,612.9938522,FedEx,8.00222637,8.147686813,916.1858197,No,No,1.299031387,5,87.27219916
1358,9/19/2022,9/22/2022,9/24/2022,4755,Europe,Johannesburg,Toys,Sea,33.60744382,Delayed,46,21.20093005,1114.207489,DHL,9.947336537,4.231181975,834.1650698,Yes,Yes,1.172336865,6,80.21075738
1359,9/20/2022,9/24/2022,9/27/2022,4060,Europe,Berlin,Apparel,Sea,85.49991092,On-Time,13,32.72316321,1643.027126,UPS,11.52542178,9.033146676,478.0672726,Yes,No,1.6262027,5,86.28929163
1360,9/21/2022,9/24/2022,9/25/2022,3044,South America,Johannesburg,Apparel,Ground,12.90909388,Delayed,1,63.83476579,1098.203142,UPS,10.08858569,4.833182216,418.3939996,No,Yes,3.564612515,5,91.55456943
1361,9/22/2022,9/24/2022,9/26/2022,4272,Asia,New York,Electronics,Air,56.81646422,Delayed,16,88.21367282,1962.769448,UPS,10.87751936,5.739453222,277.7907519,Yes,Yes,2.595971667,3,84.28835834
1362,9/23/2022,9/25/2022,10/1/2022,4516,Europe,Tokyo,Apparel,Air,61.04158368,Delayed,41,53.52258767,2802.478879,DHL,7.374597613,4.917939801,403.8054136,No,Yes,4.302209518,6,93.06828234
1363,9/24/2022,9/25/2022,9/30/2022,2928,Europe,New York,Apparel,Air,60.5036032,Delayed,22,76.03108663,3427.834374,DHL,4.861371692,7.332782959,155.4940679,No,Yes,1.287732606,7,95.09361919
1364,9/25/2022,9/27/2022,10/2/2022,2347,North America,Johannesburg,Toys,Ground,52.77673664,Delayed,32,76.42453007,4819.238159,UPS,2.852299592,5.666560776,972.5502329,Yes,No,1.785656347,3,88.63107297
1365,9/26/2022,9/30/2022,10/3/2022,2058,North America,Tokyo,Furniture,Ground,81.15426683,Delayed,16,66.60321829,4654.909912,DHL,5.527617005,2.715989236,595.2215718,No,Yes,2.200105622,5,96.63870466
1366,9/27/2022,9/29/2022,10/1/2022,1976,Asia,Tokyo,Furniture,Ground,22.01887806,Delayed,15,24.9609146,2854.933604,UPS,12.47498555,1.455395313,171.4155507,Yes,No,3.506920347,5,96.24151473
1367,9/28/2022,10/1/2022,10/1/2022,1481,Asia,Johannesburg,Toys,Ground,37.9519314,Delayed,46,86.74546552,3673.408782,FedEx,16.15007806,6.061243889,385.1657088,Yes,No,3.740690761,9,96.6831011
1368,9/29/2022,10/1/2022,10/5/2022,1727,Africa,Johannesburg,Apparel,Sea,65.41534481,On-Time,42,43.90942774,4754.852301,UPS,5.046456754,4.891799615,569.6871864,No,No,1.496813176,7,92.55970362
1369,9/30/2022,10/1/2022,10/7/2022,3527,North America,Berlin,Toys,Ground,72.18562296,On-Time,12,4.898969022,426.5250033,FedEx,3.95399644,0.959756967,556.2413548,No,No,4.775218836,9,85.79099099
1370,10/1/2022,10/3/2022,10/5/2022,4136,Africa,Johannesburg,Electronics,Ground,46.37335886,On-Time,1,24.83896067,38.11745171,FedEx,15.48722649,3.956174658,83.72820028,Yes,Yes,2.364176541,7,89.14377437
1371,10/2/2022,10/5/2022,10/9/2022,2031,South America,São Paulo,Furniture,Ground,88.7834137,On-Time,17,76.67206123,158.700821,FedEx,7.49284995,5.14776422,953.2989825,No,Yes,3.852675052,5,93.49970234
1372,10/3/2022,10/6/2022,10/12/2022,4372,Africa,Johannesburg,Food,Air,47.3944057,Delayed,41,7.378766914,2821.113318,UPS,19.12698991,8.268932338,311.6068974,Yes,Yes,3.096830876,7,84.00070941
1373,10/4/2022,10/8/2022,10/10/2022,1342,Europe,São Paulo,Electronics,Air,46.24985209,Delayed,28,15.16275801,3816.538792,UPS,14.85772347,0.761010558,65.37543549,Yes,Yes,1.891032454,4,94.03802668
